patentid,countrycode
US5092141A,US
US6680711B2,US
US7391925B2,US
US4538946A,US
US7324783B2,US
US7197209B2,US
US8983478B2,US
US4213094A,US
US5664810A,US
US6607851B2,US
US5050435A,US
US8075144B2,US
US6757884B2,US
US4462165A,US
US8002716B2,US
US7283426B2,US
US4975698A,US
US6774745B2,US
US5121907A,US
US6990396B2,US
US7363053B2,US
US4486128A,US
US7496424B2,US
US3741657A,US
US6669357B2,US
US6663047B1,US
US6619127B2,US
US4862429A,US
US8195434B2,US
US6674326B1,US
US4816097A,US
US7621481B2,US
US7529648B2,US
US6324474B1,US
US6519385B1,US
US5063733A,US
US5410321A,US
US7073989B2,US
US5693741A,US
US4501380A,US
US4392622A,US
US4990750A,US
US5594089A,US
US4768159A,US
US6285954B1,US
US4851487A,US
US5468409A,US
US8233896B2,US
US4195335A,US
US7478782B2,US
US5452086A,US
US4753169A,US
US5022272A,US
US7061343B2,US
US6620484B1,US
US4715203A,US
US7104178B1,US
US5419117A,US
US4241890A,US
US8325232B2,US
US6940994B2,US
US6889123B2,US
US7851284B2,US
US6499005B2,US
US7138031B2,US
US4544118A,US
US6716782B2,US
US4868980A,US
US8671133B2,US
US5068528A,US
US2654872A,US
US6246378B1,US
US5200692A,US
US4622639A,US
US2443706A,US
US2481171A,US
US6262944B1,US
US5187447A,US
US4308506A,US
US6618654B1,US
US7119700B2,US
US5546744A,US
US7042656B2,US
US2473550A,US
US4792107A,US
US4448019A,US
US6528960B1,US
US4695722A,US
US5598991A,US
US6959168B2,US
US4425067A,US
US7510757B2,US
US8216499B2,US
US5825493A,US
US7353978B2,US
US4988413A,US
US7216476B2,US
US7262394B2,US
US2579654A,US
US4474259A,US
US4587555A,US
US8521448B1,US
US2355083A,US
US2556129A,US
US2375830A,US
US2676416A,US
US2681427A,US
US2739882A,US
US8474274B2,US
US4280221A,US
US2468243A,US
US2295601A,US
US2491971A,US
US2765115A,US
US2725287A,US
US2847632A,US
US2872655A,US
US2834915A,US
US2813377A,US
US8878698B2,US
US5870194A,US
US6880743B1,US
US4240034A,US
US8647126B2,US
US5939711A,US
US4056756A,US
US6754566B2,US
US6994297B1,US
US5316151A,US
US6996913B2,US
US6967765B2,US
US6142023A,US
US6608596B2,US
US5019818A,US
US5262245A,US
US4541673A,US
US8502271B2,US
US6745101B2,US
US4449680A,US
US7717593B2,US
US4948662A,US
US6904374B2,US
US5012209A,US
US6734404B2,US
US4914296A,US
US4928904A,US
US5044155A,US
US4875282A,US
US7726609B2,US
US8056391B2,US
US5669308A,US
US6828525B1,US
US6323827B1,US
US6513755B1,US
US5976022A,US
US7967238B2,US
US5684589A,US
US6532191B2,US
US7070375B2,US
US5085764A,US
US7571027B2,US
US8451860B2,US
US4489906A,US
US6984825B2,US
US5838813A,US
US8022827B2,US
US5320002A,US
US6850203B1,US
US4157464A,US
US5957406A,US
US4594945A,US
US7416105B2,US
US5980372A,US
US5211037A,US
US7484691B2,US
US6360987B1,US
US4814707A,US
US5744710A,US
US6811192B2,US
US4624043A,US
US5505531A,US
US4517872A,US
US6266030B1,US
US4492763A,US
US6145895A,US
US5268879A,US
US7310360B2,US
US4171514A,US
US4515526A,US
US5463866A,US
US5569343A,US
US5128681A,US
US6634904B2,US
US7108819B2,US
US6789437B2,US
US5756991A,US
US5661386A,US
US7656025B2,US
US5836070A,US
US4186901A,US
US7894774B2,US
US6134940A,US
US4897664A,US
US5760741A,US
US6575450B2,US
US6863244B2,US
US8218142B2,US
US6944832B2,US
US8006935B2,US
US4676460A,US
US6910069B1,US
US6227096B1,US
US4582999A,US
US6196553B1,US
US4367514A,US
US4817205A,US
US5600242A,US
US7188048B2,US
US6949933B2,US
US5336350A,US
US4999910A,US
US10060712B2,US
US6711476B2,US
US5289142A,US
US5204026A,US
US7669706B2,US
US6954551B2,US
US4755953A,US
US7464901B2,US
US7242931B2,US
US5602475A,US
US8200354B2,US
US7339482B2,US
US6713901B2,US
US4660478A,US
US5766306A,US
US4902984A,US
US4703131A,US
US5483378A,US
US7962259B2,US
US7174545B2,US
US8032103B2,US
US7124001B2,US
US6832416B2,US
US7303374B2,US
US6078517A,US
US4900383A,US
US7151504B1,US
US6249374B1,US
US6307301B1,US
US4627024A,US
US4567007A,US
US4917331A,US
US7516680B2,US
US6650418B2,US
US6016371A,US
US6907434B2,US
US5689274A,US
US4208632A,US
US4417463A,US
US5448058A,US
US5649447A,US
US7258512B2,US
US8550564B1,US
US8483125B2,US
US4948355A,US
US6324985B1,US
US5845530A,US
US4898341A,US
US6696874B2,US
US10371495B2,US
US6323468B1,US
US5118410A,US
US6036802A,US
US6625866B2,US
US4550287A,US
US6750709B2,US
US4789918A,US
US4189118A,US
US6990410B2,US
US4518179A,US
US5993121A,US
US6455936B1,US
US6758439B2,US
US4670753A,US
US8918540B2,US
US4979095A,US
US5687452A,US
US4632521A,US
US6814330B2,US
US6698688B1,US
US6781686B2,US
US6295934B1,US
US8800926B2,US
US5407092A,US
US6466468B1,US
US7524169B2,US
US5279479A,US
US4506850A,US
US4444459A,US
US6717664B2,US
US4711089A,US
US4929899A,US
US7332116B2,US
US4931241A,US
US5336900A,US
US5539413A,US
US6388259B1,US
US5339742A,US
US5234851A,US
US5680680A,US
US9840380B2,US
US6024458A,US
US6714157B2,US
US5457310A,US
US5208485A,US
US5323362A,US
US5182563A,US
US4202242A,US
US5198815A,US
US6050778A,US
US6384423B1,US
US7905275B2,US
US8706441B2,US
US6320283B1,US
US7424818B2,US
US6012877A,US
US7158241B2,US
US6584675B1,US
US5144157A,US
US7382330B2,US
US5408100A,US
US2373844A,US
US6488457B2,US
US4951530A,US
US7233698B2,US
US7154658B2,US
US4197977A,US
US5455878A,US
US7698075B2,US
US4184656A,US
US7130034B2,US
US2629015A,US
US4969131A,US
US6078714A,US
US7805415B1,US
US6374672B1,US
US6722447B2,US
US7507180B2,US
US5665966A,US
US4689161A,US
US4703904A,US
US7512464B2,US
US6163403A,US
US6007022A,US
US4791722A,US
US6892985B2,US
US2572226A,US
US8641154B2,US
US4766554A,US
US5100085A,US
US4449865A,US
US5705795A,US
US5713250A,US
US4981446A,US
US7261038B2,US
US5003623A,US
US5038076A,US
US5262781A,US
US5586065A,US
US2534271A,US
US4676456A,US
US4758793A,US
US4952042A,US
US6217013B1,US
US4537370A,US
US2811624A,US
US2626430A,US
US2438721A,US
US2433339A,US
US2320916A,US
US2502938A,US
US2869085A,US
US2087626A,US
US2605383A,US
US5124955A,US
US4197782A,US
US7633426B2,US
US7483271B2,US
US6731570B1,US
US6564626B2,US
US8824731B2,US
US5777737A,US
US5552793A,US
US5072199A,US
US4380295A,US
US4673935A,US
US5299273A,US
US7080561B2,US
US7508152B2,US
US4186370A,US
US8537222B2,US
US4592508A,US
US7250915B2,US
US6450744B1,US
US9163910B2,US
US5425826A,US
US7180067B2,US
US5394377A,US
US7212883B2,US
US4848592A,US
US6654215B2,US
US5780717A,US
US4788797A,US
US6622568B2,US
US6078288A,US
US5657949A,US
US8109145B2,US
US4683798A,US
US4660006A,US
US4567439A,US
US6226121B1,US
US4388512A,US
US6978220B2,US
US4934656A,US
US6414645B1,US
US5128678A,US
US5020861A,US
US4908618A,US
US6920790B2,US
US8387501B2,US
US4926356A,US
US4331086A,US
US4767143A,US
US8124182B2,US
US7641177B2,US
US6507679B1,US
US7315644B2,US
US7391202B2,US
US4920323A,US
US7752882B2,US
US5412587A,US
US6867837B2,US
US7106245B2,US
US5099685A,US
US4943931A,US
US6951623B2,US
US7894357B2,US
US4203347A,US
US6835068B2,US
US4942623A,US
US6184694B1,US
US7265331B2,US
US5150080A,US
US6565035B1,US
US5274236A,US
US6772019B2,US
US5434697A,US
US7200359B2,US
US6633239B2,US
US5218420A,US
US4361212A,US
US6003461A,US
US6571148B1,US
US3414789A,US
US4608696A,US
US6298786B1,US
US8138969B2,US
US8373596B1,US
US4796833A,US
US6659399B1,US
US6317257B1,US
US6583768B1,US
US7008173B2,US
US8261596B2,US
US7728587B2,US
US4887779A,US
US7082019B2,US
US4934673A,US
US5335209A,US
US6661190B1,US
US5014064A,US
US7993084B2,US
US4687331A,US
US5848930A,US
US7693615B2,US
US6882322B1,US
US8409389B2,US
US8488027B2,US
US8536501B2,US
US4845685A,US
US6219477B1,US
US3435737A,US
US6769735B1,US
US7308848B2,US
US4166884A,US
US5801310A,US
US7051974B2,US
US5534866A,US
US8044354B2,US
US7493826B2,US
US5780422A,US
US5235439A,US
US4558282A,US
US7520172B2,US
US6386532B1,US
US5530681A,US
US4769816A,US
US4996492A,US
US7305145B2,US
US4209149A,US
US6840479B1,US
US7627940B2,US
US4208642A,US
US4409880A,US
US5868356A,US
US5090196A,US
US5711196A,US
US4653981A,US
US6173920B1,US
US4164340A,US
US5272915A,US
US4443936A,US
US4623049A,US
US4879488A,US
US6830218B2,US
US7579049B2,US
US8158210B2,US
US5005204A,US
US8992709B2,US
US7613228B2,US
US7048506B2,US
US6765719B2,US
US6034466A,US
US4825184A,US
US4745740A,US
US6714240B1,US
US5187777A,US
US7192501B2,US
US6080962A,US
US7421320B2,US
US5159865A,US
US6868794B2,US
US6131850A,US
US6279854B1,US
US4560123A,US
US6073093A,US
US4971496A,US
US9327467B2,US
US5172594A,US
US5848213A,US
US4849624A,US
US6186447B1,US
US7389959B2,US
US5635894A,US
US7519009B2,US
US5039037A,US
US5695156A,US
US4910699A,US
US5039957A,US
US7618100B2,US
US5796619A,US
US4513419A,US
US6404397B1,US
US8753458B2,US
US5818590A,US
US8201994B2,US
US6642905B2,US
US5922559A,US
US7256577B2,US
US4447026A,US
US6011509A,US
US5006857A,US
US5229978A,US
US6933878B1,US
US5657261A,US
US4242048A,US
US7019773B1,US
US4978150A,US
US5446462A,US
US4163984A,US
US5374931A,US
US7108461B1,US
US6642802B2,US
US4802572A,US
US5182426A,US
US6375232B1,US
US4726737A,US
US7793323B2,US
US7784882B2,US
US4794605A,US
US6634207B1,US
US4470199A,US
US3056565A,US
US5333214A,US
US7061251B2,US
US6817571B2,US
US7792179B2,US
US4155057A,US
US5177710A,US
US7142971B2,US
US4574325A,US
US7973675B2,US
US2761942A,US
US2217187A,US
US2137198A,US
US2607006A,US
US2399266A,US
US2724666A,US
US2433074A,US
US2694149A,US
US2539553A,US
US5818051A,US
US2888736A,US
US6011584A,US
US4647778A,US
US7874525B2,US
US4458197A,US
US6972716B2,US
US4742678A,US
US4554657A,US
US4342037A,US
US7185407B2,US
US4180605A,US
US7784799B2,US
US5110771A,US
US4458128A,US
US4426909A,US
US7246774B2,US
US4667901A,US
US4741503A,US
US5081763A,US
US6647785B2,US
US5223842A,US
US6862397B2,US
US5457598A,US
US7356483B2,US
US4685533A,US
US6064331A,US
US5108241A,US
US7661626B2,US
US6886786B1,US
US6160216A,US
US4581574A,US
US5102072A,US
US3385054A,US
US7065957B2,US
US7347083B2,US
US5743491A,US
US5442326A,US
US4924294A,US
US4983837A,US
US5309088A,US
US9135680B2,US
US6621059B1,US
US5200640A,US
US4648567A,US
US7113850B2,US
US6045614A,US
US4986462A,US
US4819782A,US
US5786576A,US
US5132395A,US
US6363789B1,US
US10422612B2,US
US7864783B2,US
US5926495A,US
US4559489A,US
US4210804A,US
US5786895A,US
US6310417B1,US
US7417584B1,US
US5303020A,US
US8643488B2,US
US6674000B2,US
US5984064A,US
US5854586A,US
US5942713A,US
US4561070A,US
US7603207B2,US
US7417597B1,US
US4725766A,US
US6406180B1,US
US9767926B2,US
US6918839B2,US
US5122656A,US
US4867801A,US
US5872455A,US
US2757279A,US
US7667651B2,US
US7264398B2,US
US5365469A,US
US5462009A,US
US6332210B1,US
US4772892A,US
US5717401A,US
US4958931A,US
US7894144B2,US
US5311153A,US
US4990923A,US
US4862372A,US
US6225810B1,US
US5550434A,US
US4179193A,US
US5430806A,US
US5614874A,US
US6764045B2,US
US5663683A,US
US2706246A,US
US5504777A,US
US2468237A,US
US2890384A,US
US2648772A,US
US2659162A,US
US3335590A,US
US6457396B1,US
US6845944B2,US
US7271775B1,US
US6357698B1,US
US5074664A,US
US6504256B2,US
US5895998A,US
US5852507A,US
US6392222B1,US
US6995574B2,US
US4380737A,US
US5031441A,US
US5947414A,US
US3665480A,US
US3646580A,US
US3566662A,US
US3664612A,US
US3592412A,US
US3604890A,US
US3498648A,US
US3445844A,US
US3556439A,US
US3502171A,US
US3519517A,US
US3571977A,US
US3704506A,US
US3513934A,US
US3381921A,US
US3551295A,US
US3504870A,US
US3434678A,US
US3439774A,US
US3577808A,US
US3240379A,US
US3660648A,US
US3551826A,US
US3447761A,US
US4628320A,US
US3614037A,US
US3532379A,US
US3347578A,US
US3197328A,US
US3441045A,US
US3488947A,US
US3237697A,US
US3403634A,US
US3222863A,US
US3253613A,US
US3305867A,US
US3349174A,US
US4044359A,US
US3218087A,US
US3378846A,US
US3334510A,US
US3509515A,US
US4696431A,US
US3493820A,US
US3145441A,US
US3390229A,US
US3089666A,US
US3390275A,US
US3149860A,US
US3232795A,US
US3230964A,US
US3095873A,US
US3264601A,US
US2909635A,US
US3219120A,US
US3251057A,US
US3240502A,US
US3306234A,US
US3441513A,US
US3143109A,US
US3626168A,US
US3486892A,US
US3486720A,US
US3419414A,US
US3195600A,US
US3567162A,US
US3579201A,US
US3484123A,US
US3568206A,US
US3550855A,US
US3584412A,US
US3161374A,US
US3493451A,US
US3226630A,US
US3036431A,US
US3418206A,US
US2952790A,US
US3083528A,US
US3148043A,US
US2990547A,US
US3559269A,US
US3428915A,US
US3051280A,US
US3223462A,US
US4471358A,US
US3081964A,US
US2920174A,US
US5401589A,US
US5822838A,US
US6208287B1,US
US6613604B2,US
US6127799A,US
US9434981B2,US
US6163296A,US
US5706457A,US
US4965778A,US
US8769127B2,US
US6678654B2,US
US5686902A,US
US5241594A,US
US7445178B2,US
US5692107A,US
US5412414A,US
US5684950A,US
US5497033A,US
US5241456A,US
US6858970B2,US
US8683075B1,US
US5013366A,US
US5349363A,US
US5937161A,US
US5343527A,US
US5634053A,US
US7809791B2,US
US5223844A,US
US7348932B1,US
US5745984A,US
US6154658A,US
US4982184A,US
US4783695A,US
US7337115B2,US
US5319735A,US
US5786792A,US
US5975081A,US
US7536899B1,US
US5452004A,US
US4849692A,US
US5124834A,US
US6072302A,US
US4533986A,US
US5053758A,US
US4710348A,US
US7603547B2,US
US5044706A,US
US7889147B2,US
US5451969A,US
US6972428B2,US
US5280297A,US
US5591607A,US
US6664920B1,US
US6452692B1,US
US6421021B1,US
US6621854B1,US
US4216467A,US
US6211837B1,US
US5057968A,US
US7065465B2,US
US5042903A,US
US9215723B2,US
US6750079B2,US
US8421692B2,US
US6992639B1,US
US5068040A,US
US8494534B2,US
US7180457B2,US
US10131505B2,US
US7106265B2,US
US6418299B1,US
US5214438A,US
US8514140B1,US
US4594595A,US
US4030048A,US
US7397422B2,US
US8537068B2,US
US7354877B2,US
US6677899B1,US
US5265266A,US
US8670374B2,US
US4106060A,US
US6978223B2,US
US5455870A,US
US5400040A,US
US6791949B1,US
US5527741A,US
US8089404B2,US
US4818963A,US
US4894115A,US
US5562838A,US
US9478458B2,US
US10263342B2,US
US5926128A,US
US8164531B2,US
US5021663A,US
US7530105B2,US
US6259337B1,US
US7417587B2,US
US9391373B2,US
US5315793A,US
US8867226B2,US
US8511606B1,US
US8963790B2,US
US7786945B2,US
US5428364A,US
US5613014A,US
US6272457B1,US
US4246661A,US
US4227765A,US
US5425032A,US
US9871293B2,US
US6512300B2,US
US5420883A,US
US5616185A,US
US6456599B1,US
US8810468B2,US
US4672384A,US
US6208308B1,US
US4762455A,US
US8497984B2,US
US6751343B1,US
US8063840B2,US
US5504655A,US
US3775769A,US
US5866952A,US
US5629691A,US
US9571908B2,US
US5528232A,US
US6864851B2,US
US4949089A,US
US5835199A,US
US5600486A,US
US5808350A,US
US5668611A,US
US4308079A,US
US4888247A,US
US4086632A,US
US7276703B2,US
US5210519A,US
US6174677B1,US
US5686690A,US
US4087781A,US
US5293546A,US
US6215812B1,US
US5701008A,US
US4077206A,US
US6489745B1,US
US7227611B2,US
US4297076A,US
US6910135B1,US
US4531056A,US
US5243517A,US
US4044973A,US
US7856411B2,US
US5185589A,US
US4972314A,US
US6711127B1,US
US5111253A,US
US4980916A,US
US5447411A,US
US5359338A,US
US4653069A,US
US5654890A,US
US4386848A,US
US5324687A,US
US4140179A,US
US7583233B2,US
US6018739A,US
US6847678B2,US
US6992543B2,US
US4776464A,US
US7513769B2,US
US5008678A,US
US7493414B2,US
US4253469A,US
US7039166B1,US
US5454074A,US
US5991209A,US
US5444864A,US
US7737903B1,US
US7031530B2,US
US4107689A,US
US4918811A,US
US8135174B2,US
US7447593B2,US
US4117671A,US
US5344496A,US
US6480168B1,US
US4303978A,US
US5874046A,US
US5535314A,US
US6479320B1,US
US5111327A,US
US3875391A,US
US6564860B1,US
US7424427B2,US
US8311827B2,US
US6259988B1,US
US10030541B2,US
US5316591A,US
US6407703B1,US
US7228104B2,US
US6864767B2,US
US6828920B2,US
US5120175A,US
US8788187B2,US
US5161093A,US
US4957371A,US
US4835704A,US
US5577633A,US
US5742237A,US
US6573129B2,US
US6031503A,US
US5311401A,US
US10495790B2,US
US6366220B1,US
US6406330B2,US
US6990087B2,US
US5331556A,US
US4428078A,US
US6359681B1,US
US5832411A,US
US5175536A,US
US5310623A,US
US6323417B1,US
US5465399A,US
US5521360A,US
US9013361B1,US
US6973039B2,US
US7257327B2,US
US7286099B1,US
US5718234A,US
US5221363A,US
US4486640A,US
US4373183A,US
US5557291A,US
US7042631B2,US
US9055195B2,US
US5122690A,US
US5180441A,US
US4322571A,US
US4389820A,US
US8660970B1,US
US6150703A,US
US5808565A,US
US5738925A,US
US3948601A,US
US5456759A,US
US4777490A,US
US8864806B2,US
US5810599A,US
US5211910A,US
US6760761B1,US
US4695226A,US
US7513025B2,US
US6658269B1,US
US5420541A,US
US7774913B2,US
US8168023B2,US
US5682328A,US
US4623228A,US
US5060030A,US
US5933525A,US
US5481194A,US
US6374570B1,US
US6187411B1,US
US5634121A,US
US2918252A,US
US4705361A,US
US5422513A,US
US5754451A,US
US4866395A,US
US7564812B1,US
US5663520A,US
US4457365A,US
US6567821B1,US
US6638466B1,US
US3163000A,US
US7562708B2,US
US4820185A,US
US4709702A,US
US4312117A,US
US4066214A,US
US4867235A,US
US5633010A,US
US7423601B2,US
US5757072A,US
US4780177A,US
US4933042A,US
US5923100A,US
US6921929B2,US
US7433931B2,US
US4739401A,US
US7551086B2,US
US5561526A,US
US4025193A,US
US4137992A,US
US5804276A,US
US6470195B1,US
US5115245A,US
US5426416A,US
US4849858A,US
US3132483A,US
US5826854A,US
US8718838B2,US
US5471678A,US
US6961897B1,US
US5265173A,US
US5460659A,US
US6616767B2,US
US5683608A,US
US5208880A,US
US3933097A,US
US10066318B2,US
US7149611B2,US
US5392042A,US
US4487257A,US
US5222246A,US
US6073107A,US
US4074491A,US
US5662294A,US
US5971247A,US
US4071211A,US
US5724577A,US
US6156424A,US
US7475274B2,US
US5353195A,US
US9720228B2,US
US6167095A,US
US4838021A,US
US4251858A,US
US6681145B1,US
US5418953A,US
US4634384A,US
US8082102B2,US
US5936953A,US
US3977631A,US
US5234523A,US
US8059551B2,US
US6160230A,US
US5977841A,US
US4540176A,US
US5117401A,US
US6690014B1,US
US3307775A,US
US7837726B2,US
US4292108A,US
US5793632A,US
US5735118A,US
US5479090A,US
US5689717A,US
US4179696A,US
US4129848A,US
US8212414B2,US
US6559530B2,US
US4912707A,US
US6502588B2,US
US4332066A,US
US4356558A,US
US5707576A,US
US6720891B2,US
US4223053A,US
US8843126B1,US
US3829020A,US
US4339134A,US
US4957456A,US
US7159822B2,US
US4901319A,US
US5592178A,US
US5354205A,US
US5434751A,US
US5790080A,US
US4966802A,US
US6388317B1,US
US5486832A,US
US7145124B2,US
US7301095B2,US
US5912606A,US
US6504303B2,US
US6674398B2,US
US6252912B1,US
US6186718B1,US
US5293323A,US
US4378920A,US
US4784700A,US
US5512748A,US
US5817541A,US
US3301528A,US
US4262495A,US
US3755713A,US
US7371304B2,US
US5497269A,US
US5173706A,US
US5345205A,US
US7596689B2,US
US5283795A,US
US5151769A,US
US5312152A,US
US6850161B1,US
US4361717A,US
US3981294A,US
US6797994B1,US
US4493010A,US
US3996402A,US
US9760642B2,US
US5963653A,US
US6785610B2,US
US4131837A,US
US5501823A,US
US9192918B2,US
US6703976B2,US
US2665597A,US
US7352292B2,US
US5706278A,US
US6251280B1,US
US5010346A,US
US5364083A,US
US5968379A,US
US6106297A,US
US5486698A,US
US8098161B2,US
US5745266A,US
US8317437B2,US
US7684007B2,US
US4457625A,US
US4885589A,US
US5073814A,US
US4888557A,US
US4029006A,US
US5272514A,US
US3995328A,US
US5260874A,US
US5357632A,US
US9765700B2,US
US6591263B1,US
US8494691B2,US
US4225900A,US
US4402040A,US
US3875488A,US
US5835059A,US
US5780281A,US
US5403621A,US
US7151307B2,US
US8271887B2,US
US6056448A,US
US5414238A,US
US4508168A,US
US7719055B1,US
US4689821A,US
US5006845A,US
US6700972B1,US
US6708107B2,US
US7003079B1,US
US6048721A,US
US4035690A,US
US5848403A,US
US4692809A,US
US5287372A,US
US7714386B2,US
US6055163A,US
US4751048A,US
US6107956A,US
US6212312B1,US
US4845311A,US
US5621196A,US
US6799014B2,US
US4310839A,US
US4398077A,US
US5985684A,US
US5151702A,US
US5533781A,US
US4967201A,US
US5519269A,US
US5701308A,US
US6493759B1,US
US7920876B2,US
US5221371A,US
US4854724A,US
US6026347A,US
US4780262A,US
US5093563A,US
US6399951B1,US
US8798922B2,US
US5745869A,US
US7477309B2,US
US6088678A,US
US7959412B2,US
US6147970A,US
US4101907A,US
US5339027A,US
US7366185B2,US
US5370740A,US
US7362892B2,US
US2813692A,US
US8055136B2,US
US4419926A,US
US5053974A,US
US5747976A,US
US4298904A,US
US7310442B2,US
US8060295B2,US
US5331602A,US
US5442556A,US
US5857049A,US
US5164848A,US
US4682848A,US
US4596026A,US
US3974313A,US
US5773959A,US
US5768778A,US
US5438337A,US
US5869165A,US
US7193544B1,US
US6476314B2,US
US7581443B2,US
US5305124A,US
US5169678A,US
US4120470A,US
US7338018B2,US
US5107586A,US
US5414643A,US
US4901136A,US
US4265955A,US
US4035093A,US
US5504378A,US
US8955794B2,US
US6048428A,US
US8595222B2,US
US8361321B2,US
US4761722A,US
US6823054B1,US
US7739211B2,US
US6970554B1,US
US4092728A,US
US4841429A,US
US6206327B1,US
US5867587A,US
US3979005A,US
US4326799A,US
US4244026A,US
US5384691A,US
US7116640B2,US
US6266577B1,US
US6424313B1,US
US6442250B1,US
US4332992A,US
US5134369A,US
US7002800B2,US
US4266741A,US
US5113076A,US
US5017927A,US
US5019946A,US
US5874915A,US
US4933808A,US
US7693900B2,US
US6205401B1,US
US5321232A,US
US7706971B2,US
US6282958B1,US
US4994794A,US
US5841079A,US
US4234792A,US
US3523423A,US
US4787699A,US
US5387916A,US
US4351502A,US
US5677833A,US
US6973218B2,US
US4612670A,US
US6301572B1,US
US4739462A,US
US4884122A,US
US5801970A,US
US5874733A,US
US7991196B2,US
US6910657B2,US
US7251889B2,US
US4325123A,US
US6882247B2,US
US8643719B2,US
US5563521A,US
US9276156B2,US
US4161730A,US
US7091880B2,US
US4751513A,US
US4614383A,US
US4436568A,US
US5038406A,US
US9026272B2,US
US6211824B1,US
US5459612A,US
US6543671B2,US
US7102112B2,US
US4017811A,US
US8022843B2,US
US5440654A,US
US4154292A,US
US6685809B1,US
US4509333A,US
US6688558B2,US
US7097906B2,US
US3976269A,US
US4842677A,US
US7933987B2,US
US5892617A,US
US8160696B2,US
US4482114A,US
US4261416A,US
US5379336A,US
US8147637B2,US
US7619568B2,US
US6255580B1,US
US5920012A,US
US4774670A,US
US6664656B2,US
US8411146B2,US
US5233174A,US
US5112121A,US
US5973315A,US
US5343212A,US
US5291199A,US
US4055317A,US
US4804258A,US
US8862288B2,US
US7269623B2,US
US4520472A,US
US4295621A,US
US7365747B2,US
US6895083B1,US
US5268701A,US
US6345791B1,US
US7127380B1,US
US5579312A,US
US7137594B2,US
US5138321A,US
US8020220B2,US
US3714650A,US
US9765969B2,US
US8688622B2,US
US5359496A,US
US5757009A,US
US8949668B2,US
US6442883B1,US
US5117239A,US
US5339305A,US
US4301865A,US
US6499382B1,US
US5009321A,US
US4834512A,US
US6118067A,US
US5949382A,US
US5313965A,US
US8160576B2,US
US7343265B2,US
US4089040A,US
US5506484A,US
